id,language,question_id,question,label,numerical_label,author,topic,test_set,comment
71533,de,1450,Soll die Einbürgerung von Ausländer/innen der dritten Generation erleichtert werden?,FAVOR,75,127409d02a93,Immigration,new_questions_defr,"J'abandonnerais une intégration automatique, mais je suis fondamentalement favorable à une intégration plus facile."
71550,de,1450,Soll die Einbürgerung von Ausländer/innen der dritten Generation erleichtert werden?,FAVOR,75,d02dd2acabcc,Immigration,new_questions_defr,L'intégration dans la troisième génération est très élevée dans la plupart des cas.
71551,de,1451,Soll die Aufenthaltserlaubnis für Migrant/innen aus Nicht-EU/EFTA-Staaten schweizweit an die Erfüllung verbindlicher Integrationsvereinbarungen geknüpft werden?,FAVOR,100,d02dd2acabcc,Immigration,new_questions_defr,"Les gens se sont adaptés aux principes sociaux du pays d'accueil, ce qui est rendu par l'hospitalité."
71572,de,1483,"Eine Volksinitiative fordert, dass die Gesamtfläche der Bauzonen in der Schweiz auf dem heutigen Stand begrenzt wird. Befürworten Sie dieses Anliegen?",AGAINST,0,d02dd2acabcc,Infrastructure & Environment,new_questions_defr,La nouvelle loi sur l'aménagement spatial a limité l'étendue des zones de construction et a ainsi renforcé la protection des terres culturelles.
71592,de,1450,Soll die Einbürgerung von Ausländer/innen der dritten Generation erleichtert werden?,FAVOR,75,a26027b05647,Immigration,new_questions_defr,"Bien sûr, la troisième génération n'est pas automatiquement mieux intégrée que les deux précédentes, mais il est fort probable que ces membres connaissent déjà notre culture, notre langue, nos coutumes et nos coutumes."
71604,de,1473,Befürworten Sie ein generelles Werbeverbot für Alkohol und Tabak?,AGAINST,0,a26027b05647,Economy,new_questions_defr,Il s'agit d'une promotion. Chaque citoyen doit décider de manière responsable et indépendante du produit qu'il achète et consomme.
71611,de,1483,"Eine Volksinitiative fordert, dass die Gesamtfläche der Bauzonen in der Schweiz auf dem heutigen Stand begrenzt wird. Befürworten Sie dieses Anliegen?",AGAINST,0,a26027b05647,Infrastructure & Environment,new_questions_defr,"Cela entraînerait une nouvelle surchauffe du marché immobilier suisse, car l'offre et la demande ne pourraient plus se rencontrer."
71624,de,1437,"Befürworten Sie eine Anpassung der Sozialhilfe-Richtlinien, die Leistungskürzungen für Grossfamilien und junge Erwachsene vorsieht?",FAVOR,100,a26027b05647,Welfare,new_questions_defr,L'adaptation des directives SKOS est dépassée depuis longtemps.
71632,de,1450,Soll die Einbürgerung von Ausländer/innen der dritten Generation erleichtert werden?,FAVOR,75,731da3f68a98,Immigration,new_questions_defr,L'intégration effectuée doit néanmoins être vérifiée
71822,de,1451,Soll die Aufenthaltserlaubnis für Migrant/innen aus Nicht-EU/EFTA-Staaten schweizweit an die Erfüllung verbindlicher Integrationsvereinbarungen geknüpft werden?,AGAINST,25,499bdff030ac,Immigration,new_questions_defr,"Au contraire, des offres d'intégration obligatoires devraient être mises à la disposition des immigrants."
71838,de,1451,Soll die Aufenthaltserlaubnis für Migrant/innen aus Nicht-EU/EFTA-Staaten schweizweit an die Erfüllung verbindlicher Integrationsvereinbarungen geknüpft werden?,FAVOR,75,a1e310b9d7e6,Immigration,new_questions_defr,Mais elle doit se limiter à des connaissances de base simples et à des connaissances linguistiques simples.
71854,de,1494,Hat für Sie die strikte Umsetzung der Masseneinwanderungsinitiative Priorität gegenüber dem Erhalt der bilateralen Verträge mit der EU?,AGAINST,0,a1e310b9d7e6,Foreign Policy,new_questions_defr,"Ce vote doit être répété ou la question doit être posée une fois de plus, en présentant les conséquences, car la réglementation est inapplicable et nuit à la réputation et au bien-être de la Suisse."
71859,de,1437,"Befürworten Sie eine Anpassung der Sozialhilfe-Richtlinien, die Leistungskürzungen für Grossfamilien und junge Erwachsene vorsieht?",AGAINST,25,eaab2aa5d164,Welfare,new_questions_defr,"L'aide sociale doit assurer la participation à la vie sociale, sinon la société perd trop de membres. Un gros problème est que les propriétaires s'enrichissent sans vergogne avec des loyers dépassés."
71871,de,1450,Soll die Einbürgerung von Ausländer/innen der dritten Generation erleichtert werden?,FAVOR,100,eaab2aa5d164,Immigration,new_questions_defr,"Ils ont grandi ici, ils sont intégrés et ils font partie de notre société, avec ou sans passeport."
71894,de,1483,"Eine Volksinitiative fordert, dass die Gesamtfläche der Bauzonen in der Schweiz auf dem heutigen Stand begrenzt wird. Befürworten Sie dieses Anliegen?",FAVOR,100,eaab2aa5d164,Infrastructure & Environment,new_questions_defr,Il n'y a plus de décentralisation - de croissance là où il y a de l'alignement avec les OV - de condensation et de discussion et de mesures d'adéquation.
71902,de,1494,Hat für Sie die strikte Umsetzung der Masseneinwanderungsinitiative Priorität gegenüber dem Erhalt der bilateralen Verträge mit der EU?,AGAINST,0,eaab2aa5d164,Foreign Policy,new_questions_defr,"L'exclusion, l'exclusion, le raisin, l'égoïsme, la mise à l'abri de tout ce qui est étranger, ce n'est pas une recette pour les solutions, l'innovation et le développement."
71906,de,1473,Befürworten Sie ein generelles Werbeverbot für Alkohol und Tabak?,AGAINST,0,b8f6d5bd9689,Economy,new_questions_defr,"Les interdictions actuelles, avec quelques modifications mineures, doivent être laissées"
71908,de,1483,"Eine Volksinitiative fordert, dass die Gesamtfläche der Bauzonen in der Schweiz auf dem heutigen Stand begrenzt wird. Befürworten Sie dieses Anliegen?",AGAINST,25,b8f6d5bd9689,Infrastructure & Environment,new_questions_defr,"Je suis en faveur de l'encouragement à la construction compacte, mais cette initiative est trop loin pour moi."
71909,de,1437,"Befürworten Sie eine Anpassung der Sozialhilfe-Richtlinien, die Leistungskürzungen für Grossfamilien und junge Erwachsene vorsieht?",AGAINST,25,a07425658b66,Welfare,new_questions_defr,Les grandes familles ne devraient pas se faire circoncire de cette façon.
71914,de,1437,"Befürworten Sie eine Anpassung der Sozialhilfe-Richtlinien, die Leistungskürzungen für Grossfamilien und junge Erwachsene vorsieht?",FAVOR,75,c4b70cca685e,Welfare,new_questions_defr,"Si cela permet de mieux garantir l'équité de répartition au sein du cercle des bénéficiaires de l'aide sociale, oui."
71959,de,1494,Hat für Sie die strikte Umsetzung der Masseneinwanderungsinitiative Priorität gegenüber dem Erhalt der bilateralen Verträge mit der EU?,AGAINST,25,f49e5b0ec92c,Foreign Policy,new_questions_defr,"Il est logique de limiter l'immigration par la formation de ses propres techniciens et l'inclusion des réfugiés sur le marché du travail, mais une restriction de l'immigration devrait toujours être adaptée à la situation."
72145,de,1483,"Eine Volksinitiative fordert, dass die Gesamtfläche der Bauzonen in der Schweiz auf dem heutigen Stand begrenzt wird. Befürworten Sie dieses Anliegen?",AGAINST,25,3dd28abbd558,Infrastructure & Environment,new_questions_defr,"La dégradation progressive doit être arrêtée, par exemple par des constructions compactées."
72149,de,1494,Hat für Sie die strikte Umsetzung der Masseneinwanderungsinitiative Priorität gegenüber dem Erhalt der bilateralen Verträge mit der EU?,AGAINST,25,3dd28abbd558,Foreign Policy,new_questions_defr,Je continue à supposer qu'une majorité de la population suisse veut maintenir la libre circulation des personnes malgré l'adoption de l'initiative d'immigration de masse.
72240,de,1437,"Befürworten Sie eine Anpassung der Sozialhilfe-Richtlinien, die Leistungskürzungen für Grossfamilien und junge Erwachsene vorsieht?",AGAINST,25,930e4a0249bf,Welfare,new_questions_defr,"En Suisse, cependant, nous n'avons pas encore le problème que les familles aient des enfants uniquement pour obtenir des allocations d'enfants."
72337,de,1450,Soll die Einbürgerung von Ausländer/innen der dritten Generation erleichtert werden?,FAVOR,100,ca15f9e50997,Immigration,new_questions_defr,"Si quelqu'un est né en Suisse, par des parents qui ont aussi grandi en Suisse, c'est, selon ma compréhension, des Suisses. Dans de nombreux autres pays, chaque personne obtient le passeport qui est né dans son pays."
72338,de,1451,Soll die Aufenthaltserlaubnis für Migrant/innen aus Nicht-EU/EFTA-Staaten schweizweit an die Erfüllung verbindlicher Integrationsvereinbarungen geknüpft werden?,AGAINST,25,ca15f9e50997,Immigration,new_questions_defr,Je trouve logique l'idée de rendre obligatoires les mesures d'intégration. Les cours de langue sont un outil idéal pour cela. Mais il ne faut pas que certaines exigences deviennent une condition préalable au permis de séjour. Tout le monde n'apprend pas une langue tout de suite ou ne peut pas s'intégrer tout de suite. Des abus et des discriminations peuvent survenir. Cela doit être évité. Je serais plutôt favorable à un cours de langue obligatoire et gratuit.
72355,de,1494,Hat für Sie die strikte Umsetzung der Masseneinwanderungsinitiative Priorität gegenüber dem Erhalt der bilateralen Verträge mit der EU?,AGAINST,0,ca15f9e50997,Foreign Policy,new_questions_defr,Je suis en faveur d'un nouveau vote populaire qui devrait clarifier cette question.
72378,de,1451,Soll die Aufenthaltserlaubnis für Migrant/innen aus Nicht-EU/EFTA-Staaten schweizweit an die Erfüllung verbindlicher Integrationsvereinbarungen geknüpft werden?,FAVOR,100,15f7aebf1c6f,Immigration,new_questions_defr,"Si vous ne respectez pas nos coutumes, vous devriez également retirer votre permis de séjour."
72393,de,1473,Befürworten Sie ein generelles Werbeverbot für Alkohol und Tabak?,AGAINST,0,15f7aebf1c6f,Economy,new_questions_defr,L'État n'a pas le droit de déterminer ce qui est bon ou mauvais. L'économie et le consommateur décident eux-mêmes.
72402,de,1483,"Eine Volksinitiative fordert, dass die Gesamtfläche der Bauzonen in der Schweiz auf dem heutigen Stand begrenzt wird. Befürworten Sie dieses Anliegen?",AGAINST,25,15f7aebf1c6f,Infrastructure & Environment,new_questions_defr,La planification des infrastructures de transport et la planification spatiale doivent être bien coordonnées.
72414,de,1494,Hat für Sie die strikte Umsetzung der Masseneinwanderungsinitiative Priorität gegenüber dem Erhalt der bilateralen Verträge mit der EU?,AGAINST,0,15f7aebf1c6f,Foreign Policy,new_questions_defr,"Une VI doit être respectée, mais aussi le bien-être (économique) de l'ensemble du pays."
72432,de,1451,Soll die Aufenthaltserlaubnis für Migrant/innen aus Nicht-EU/EFTA-Staaten schweizweit an die Erfüllung verbindlicher Integrationsvereinbarungen geknüpft werden?,FAVOR,100,f1975e926b14,Immigration,new_questions_defr,"La connaissance d'une langue du pays et une certaine adaptation aux coutumes du pays (égalité des sexes, pas de vêtements masquants) devraient être obligatoires."
72442,de,1473,Befürworten Sie ein generelles Werbeverbot für Alkohol und Tabak?,FAVOR,75,f1975e926b14,Economy,new_questions_defr,Je suis pour une interdiction générale de la publicité du tabac.
72453,de,1494,Hat für Sie die strikte Umsetzung der Masseneinwanderungsinitiative Priorität gegenüber dem Erhalt der bilateralen Verträge mit der EU?,AGAINST,0,f1975e926b14,Foreign Policy,new_questions_defr,"J'ai rejeté l'initiative d'immigration de masse à l'époque, mais je respecte la volonté du peuple tant que la voie bilatérale avec l'UE n'est pas compromise."
72483,de,1483,"Eine Volksinitiative fordert, dass die Gesamtfläche der Bauzonen in der Schweiz auf dem heutigen Stand begrenzt wird. Befürworten Sie dieses Anliegen?",AGAINST,0,76081fd118a3,Infrastructure & Environment,new_questions_defr,Les mesures rigoureuses à l'échelle nationale sont rarement utiles et doivent être examinées au niveau régional.
72487,de,1494,Hat für Sie die strikte Umsetzung der Masseneinwanderungsinitiative Priorität gegenüber dem Erhalt der bilateralen Verträge mit der EU?,FAVOR,100,76081fd118a3,Foreign Policy,new_questions_defr,"La mise en œuvre stricte de la volonté populaire est évidemment une priorité. Malheureusement, les opposants antidémocratiques à une mise en œuvre claire s'éloignent de plus en plus de notre modèle de succès, la démocratie directe."
72498,de,1494,Hat für Sie die strikte Umsetzung der Masseneinwanderungsinitiative Priorität gegenüber dem Erhalt der bilateralen Verträge mit der EU?,AGAINST,25,6328561795b0,Foreign Policy,new_questions_defr,"Cette question, elle aussi, est fausse et n'est pas à répondre. La préservation des traités bilatéraux est prioritaire. La mise en œuvre du MEI est également prioritaire. Nous sommes en négociation. Pourquoi dire au partenaire de négociation ce qu'il doit faire s'il ne veut pas ce qu'il veut lui-même... Qui a commandé la question du Smartevote? L'UE?"
72505,de,1451,Soll die Aufenthaltserlaubnis für Migrant/innen aus Nicht-EU/EFTA-Staaten schweizweit an die Erfüllung verbindlicher Integrationsvereinbarungen geknüpft werden?,AGAINST,25,9a1aa4e70a44,Immigration,new_questions_defr,"Les accords d'intégration sont un instrument pour une meilleure intégration, mais pourquoi devraient-ils être réservés aux femmes migrantes issues de pays non membres de l'UE et de l'AELE ?"
72526,de,1450,Soll die Einbürgerung von Ausländer/innen der dritten Generation erleichtert werden?,AGAINST,0,5a6aeb2393a3,Immigration,new_questions_defr,Il n'y a pas besoin de simplifier les processus de citoyenneté - les procédures existantes sont déjà justes et - la volonté en est de le faire - faciles.
72540,de,1473,Befürworten Sie ein generelles Werbeverbot für Alkohol und Tabak?,AGAINST,0,5a6aeb2393a3,Economy,new_questions_defr,Je ne crois pas qu'une telle interdiction puisse réduire la consommation d'alcool et de tabac.
72550,de,1483,"Eine Volksinitiative fordert, dass die Gesamtfläche der Bauzonen in der Schweiz auf dem heutigen Stand begrenzt wird. Befürworten Sie dieses Anliegen?",AGAINST,0,5a6aeb2393a3,Infrastructure & Environment,new_questions_defr,Il est préférable de coordonner la planification spatiale et l'infrastructure de transport qui empêchent l'écartement et l'isolement des régions rurales.
72563,de,1494,Hat für Sie die strikte Umsetzung der Masseneinwanderungsinitiative Priorität gegenüber dem Erhalt der bilateralen Verträge mit der EU?,AGAINST,0,5a6aeb2393a3,Foreign Policy,new_questions_defr,L'objectif est la meilleure solution possible pour la Suisse.
72574,de,1437,"Befürworten Sie eine Anpassung der Sozialhilfe-Richtlinien, die Leistungskürzungen für Grossfamilien und junge Erwachsene vorsieht?",FAVOR,75,5a6aeb2393a3,Welfare,new_questions_defr,Cette adaptation est trop tardive et devrait être effectuée immédiatement par les SKOS.
72585,de,1451,Soll die Aufenthaltserlaubnis für Migrant/innen aus Nicht-EU/EFTA-Staaten schweizweit an die Erfüllung verbindlicher Integrationsvereinbarungen geknüpft werden?,AGAINST,25,5a6aeb2393a3,Immigration,new_questions_defr,"Il n'y a plus de lois, de règlements ou d'accords, mais il suffit d'appliquer systématiquement les règles déjà en vigueur."
72648,de,1437,"Befürworten Sie eine Anpassung der Sozialhilfe-Richtlinien, die Leistungskürzungen für Grossfamilien und junge Erwachsene vorsieht?",AGAINST,0,7538fa255530,Welfare,new_questions_defr,Les grandes familles sont les fournisseurs de revenus fiscaux futurs. Les jeunes adultes sont souvent encore à la recherche de leur chemin dans la société et les erreurs à ce stade sont souvent flagrantes.
72659,de,1437,"Befürworten Sie eine Anpassung der Sozialhilfe-Richtlinien, die Leistungskürzungen für Grossfamilien und junge Erwachsene vorsieht?",FAVOR,100,bac552e9e328,Welfare,new_questions_defr,"Une approche différenciée est nécessaire, non seulement les grandes familles et les jeunes adultes sont au centre de l'attention, mais la révision des directives en général."
72661,de,1450,Soll die Einbürgerung von Ausländer/innen der dritten Generation erleichtert werden?,FAVOR,100,bac552e9e328,Immigration,new_questions_defr,"Les conditions légales d'intégration restent à respecter, mais un examen sommaire peut suffire."
72773,de,1494,Hat für Sie die strikte Umsetzung der Masseneinwanderungsinitiative Priorität gegenüber dem Erhalt der bilateralen Verträge mit der EU?,FAVOR,75,efbbfc855d53,Foreign Policy,new_questions_defr,"La décision du peuple doit être prise au sérieux et mise en œuvre avec le plus de précision possible, même avec le risque de contre-mesures de l'UE."
72823,de,1494,Hat für Sie die strikte Umsetzung der Masseneinwanderungsinitiative Priorität gegenüber dem Erhalt der bilateralen Verträge mit der EU?,AGAINST,25,f312ac32f144,Foreign Policy,new_questions_defr,Je suis en faveur d'une libre circulation de personnes jusqu'à une certaine limite par an.
72911,de,1450,Soll die Einbürgerung von Ausländer/innen der dritten Generation erleichtert werden?,AGAINST,0,f595d6528e38,Immigration,new_questions_defr,L'intégration facilitée est déjà une réalité aujourd'hui.
72938,de,1494,Hat für Sie die strikte Umsetzung der Masseneinwanderungsinitiative Priorität gegenüber dem Erhalt der bilateralen Verträge mit der EU?,FAVOR,100,f595d6528e38,Foreign Policy,new_questions_defr,"L'UE n'abandonnera pas unilatéralement les bilatéraux, dont les États membres ont plus d'avantages qu'inconvénients."
72983,de,1450,Soll die Einbürgerung von Ausländer/innen der dritten Generation erleichtert werden?,FAVOR,100,a024dd654d90,Immigration,new_questions_defr,"L'objectif est de faciliter l'intégration des citoyens en général, y compris pour la première et la deuxième générations."
73000,de,1437,"Befürworten Sie eine Anpassung der Sozialhilfe-Richtlinien, die Leistungskürzungen für Grossfamilien und junge Erwachsene vorsieht?",FAVOR,75,02845f39ea57,Welfare,new_questions_defr,Les mesures d'économie de masse oculaire méritent d'être encouragées.
73026,de,1473,Befürworten Sie ein generelles Werbeverbot für Alkohol und Tabak?,AGAINST,25,02845f39ea57,Economy,new_questions_defr,"Le citoyen avisé sait lui-même ce qui est bon pour lui, et il décide selon son bon sens, de la publicité ou de la publicité."
73031,de,1483,"Eine Volksinitiative fordert, dass die Gesamtfläche der Bauzonen in der Schweiz auf dem heutigen Stand begrenzt wird. Befürworten Sie dieses Anliegen?",FAVOR,75,02845f39ea57,Infrastructure & Environment,new_questions_defr,Le sol est un bien limité dont nous devons nous soucier.
73048,de,1450,Soll die Einbürgerung von Ausländer/innen der dritten Generation erleichtert werden?,AGAINST,0,797b14225a3d,Immigration,new_questions_defr,"Ce n'est que si elles sont totalement intégrées, traitent avec responsabilité les valeurs suisses et n'ont jamais été impliquées dans des actes criminels"
73134,de,1450,Soll die Einbürgerung von Ausländer/innen der dritten Generation erleichtert werden?,AGAINST,25,6353dbfabc4e,Immigration,new_questions_defr,La décision du peuple qui s'y oppose doit être respectée.
73135,de,1451,Soll die Aufenthaltserlaubnis für Migrant/innen aus Nicht-EU/EFTA-Staaten schweizweit an die Erfüllung verbindlicher Integrationsvereinbarungen geknüpft werden?,FAVOR,100,6353dbfabc4e,Immigration,new_questions_defr,"La mise en œuvre légale d'accords d'intégration est une illusion et provoque, seule et uniquement, une administration énorme."
73151,de,1494,Hat für Sie die strikte Umsetzung der Masseneinwanderungsinitiative Priorität gegenüber dem Erhalt der bilateralen Verträge mit der EU?,FAVOR,75,6b66059cf2d4,Foreign Policy,new_questions_defr,"Le Conseil fédéral est chargé de veiller à ce que l'immigration puisse être restreinte - comme le peuple l'a décidé le 9 février 2014 - mais ce n'est pas une annulation des bilatéraux qui doit le faire. D'autres solutions doivent être examinées (par exemple, celle d'une clause de protection)."
73153,de,1451,Soll die Aufenthaltserlaubnis für Migrant/innen aus Nicht-EU/EFTA-Staaten schweizweit an die Erfüllung verbindlicher Integrationsvereinbarungen geknüpft werden?,FAVOR,75,8d45703ffd78,Immigration,new_questions_defr,Je suppose que le contenu de l'accord est significatif et vaste.
73187,de,1450,Soll die Einbürgerung von Ausländer/innen der dritten Generation erleichtert werden?,AGAINST,25,94d897e2df6e,Immigration,new_questions_defr,"Il s'agit d'une approche active de l'intégration, qui reste un acte de volonté et non une automatisation de l'intégration."
73201,de,1494,Hat für Sie die strikte Umsetzung der Masseneinwanderungsinitiative Priorität gegenüber dem Erhalt der bilateralen Verträge mit der EU?,AGAINST,25,94d897e2df6e,Foreign Policy,new_questions_defr,"L'initiative d'immigration de masse, sans compromettre les traités bilatéraux, doit être appliquée de manière cohérente à la volonté populaire."
73212,de,1451,Soll die Aufenthaltserlaubnis für Migrant/innen aus Nicht-EU/EFTA-Staaten schweizweit an die Erfüllung verbindlicher Integrationsvereinbarungen geknüpft werden?,AGAINST,0,e1e67602b1cf,Immigration,new_questions_defr,"Une culture d'accueil pour les personnes d'autres pays devrait être construite, dans laquelle il ne s'agit pas d'une obligation d'accord, mais d'actions de motivation qui conduisent à leur propre impulsion volontaire à participer à la société."
73221,de,1473,Befürworten Sie ein generelles Werbeverbot für Alkohol und Tabak?,AGAINST,25,e1e67602b1cf,Economy,new_questions_defr,"La publicité sur l'alcool et le tabac comporte des interdictions ciblées, y compris le rayon, et l'éducation et la communication des informations sur le danger et la nocivité restent nécessaires."
73229,de,1494,Hat für Sie die strikte Umsetzung der Masseneinwanderungsinitiative Priorität gegenüber dem Erhalt der bilateralen Verträge mit der EU?,AGAINST,0,e1e67602b1cf,Foreign Policy,new_questions_defr,"L'initiative RASA sera réalisée, selon les initiateurs, le peuple suisse fera une nouvelle déclaration de volonté et, jusqu'à ce que cela se produise, aucune action dans ce domaine ne sera nécessaire jusqu'à la fin de l'année, et pourtant il sera nécessaire de prendre soin des parties bilatérales."
73233,de,1473,Befürworten Sie ein generelles Werbeverbot für Alkohol und Tabak?,FAVOR,75,6f6340cb826e,Economy,new_questions_defr,pour le tabac et l'alcool fort (mais pas pour la bière et le vin)
73250,de,1483,"Eine Volksinitiative fordert, dass die Gesamtfläche der Bauzonen in der Schweiz auf dem heutigen Stand begrenzt wird. Befürworten Sie dieses Anliegen?",AGAINST,0,8bfd09018566,Infrastructure & Environment,new_questions_defr,Les communes ne doivent pas être prises au détriment de leur territoire.
73266,de,1437,"Befürworten Sie eine Anpassung der Sozialhilfe-Richtlinien, die Leistungskürzungen für Grossfamilien und junge Erwachsene vorsieht?",AGAINST,25,7bd66b9903cd,Welfare,new_questions_defr,Les réductions de prestations pour les grandes familles et les jeunes adultes sont peu susceptibles d'entraîner une diminution du nombre de bénéficiaires de l'aide sociale en raison de l'absence d'incitation.
73272,de,1451,Soll die Aufenthaltserlaubnis für Migrant/innen aus Nicht-EU/EFTA-Staaten schweizweit an die Erfüllung verbindlicher Integrationsvereinbarungen geknüpft werden?,AGAINST,25,7bd66b9903cd,Immigration,new_questions_defr,"Un certain minimum à respecter pour devenir citoyen est tout à fait logique, mais il ne faut pas faire de distinction sur la base de l'origine."
73280,de,1473,Befürworten Sie ein generelles Werbeverbot für Alkohol und Tabak?,AGAINST,25,7bd66b9903cd,Economy,new_questions_defr,"Une interdiction générale de la publicité serait inappropriée, mais certaines possibilités de publicité devraient être interdites (par exemple avec un public cible de jeunes)."
73286,de,1437,"Befürworten Sie eine Anpassung der Sozialhilfe-Richtlinien, die Leistungskürzungen für Grossfamilien und junge Erwachsene vorsieht?",AGAINST,25,a2df3c4d8b2c,Welfare,new_questions_defr,"Je pense que les bénéficiaires de l'aide sociale doivent déjà s'accrocher, car il faudrait vérifier leur rémunération par rapport aux personnes qui travaillent ou qui ne bénéficient pas de l'aide sociale."
73296,de,1450,Soll die Einbürgerung von Ausländer/innen der dritten Generation erleichtert werden?,FAVOR,100,a2df3c4d8b2c,Immigration,new_questions_defr,"Oui, il devrait y avoir. Ces personnes sont généralement déjà bien intégrées. La maison est là où l'on se sent à la maison. Je pense que les gens qui vivent déjà dans la troisième génération se sentent à la maison dans la plupart des cas."
73297,de,1451,Soll die Aufenthaltserlaubnis für Migrant/innen aus Nicht-EU/EFTA-Staaten schweizweit an die Erfüllung verbindlicher Integrationsvereinbarungen geknüpft werden?,FAVOR,75,a2df3c4d8b2c,Immigration,new_questions_defr,"Je pense qu'il y a de grandes différences dans les revendications des migrants, surtout chez les personnes bien qualifiées, qui ont l'impression qu'elles n'ont guère besoin de se conformer à l'intégration, comme les expatriés. On pourrait se demander dans quel cadre les mesures d'intégration pourraient avoir un sens (si l'on considère, par exemple, que ces personnes ne sont que pour une courte période en Suisse)."
73320,de,1483,"Eine Volksinitiative fordert, dass die Gesamtfläche der Bauzonen in der Schweiz auf dem heutigen Stand begrenzt wird. Befürworten Sie dieses Anliegen?",FAVOR,100,a2df3c4d8b2c,Infrastructure & Environment,new_questions_defr,"En effet, je peux être derrière cette initiative populaire, car l'exploitation des terres culturelles en Suisse est menacée, il est donc approprié de s'y opposer."
73329,de,1483,"Eine Volksinitiative fordert, dass die Gesamtfläche der Bauzonen in der Schweiz auf dem heutigen Stand begrenzt wird. Befürworten Sie dieses Anliegen?",FAVOR,100,7f53092ea64e,Infrastructure & Environment,new_questions_defr,"Cependant, il est important de ne pas récompenser les communautés qui ont accumulé des réserves."
73352,de,1450,Soll die Einbürgerung von Ausländer/innen der dritten Generation erleichtert werden?,AGAINST,0,ce20ba9a55d4,Immigration,new_questions_defr,"Tout le monde doit passer par le processus d'intégration, pas par l'automatisation."
73353,de,1451,Soll die Aufenthaltserlaubnis für Migrant/innen aus Nicht-EU/EFTA-Staaten schweizweit an die Erfüllung verbindlicher Integrationsvereinbarungen geknüpft werden?,AGAINST,25,ce20ba9a55d4,Immigration,new_questions_defr,"Un point délicat, en principe oui à tout le monde, mais - même les mêmes droits/obligations pour tous - pourquoi les citoyens de l'UE et de l'EFTA ne devraient-ils pas conclure de tels accords d'intégration."
73371,de,1483,"Eine Volksinitiative fordert, dass die Gesamtfläche der Bauzonen in der Schweiz auf dem heutigen Stand begrenzt wird. Befürworten Sie dieses Anliegen?",AGAINST,0,ce20ba9a55d4,Infrastructure & Environment,new_questions_defr,"En ce qui concerne l'exigence, ce n'est pas la solution aux problèmes de planification et d'urbanisation de la Suisse."
73421,de,1451,Soll die Aufenthaltserlaubnis für Migrant/innen aus Nicht-EU/EFTA-Staaten schweizweit an die Erfüllung verbindlicher Integrationsvereinbarungen geknüpft werden?,FAVOR,100,be81cb707f7e,Immigration,new_questions_defr,"Si quelqu'un veut vivre en Suisse, il doit respecter notre constitution, les lois et les coutumes suisses."
73438,de,1473,Befürworten Sie ein generelles Werbeverbot für Alkohol und Tabak?,AGAINST,0,be81cb707f7e,Economy,new_questions_defr,"Chacun doit faire ce qu'il veut, je suis assez mature pour décider ce que j'achèterai, mais je trouve la protection des jeunes importante."
73445,de,1483,"Eine Volksinitiative fordert, dass die Gesamtfläche der Bauzonen in der Schweiz auf dem heutigen Stand begrenzt wird. Befürworten Sie dieses Anliegen?",AGAINST,25,be81cb707f7e,Infrastructure & Environment,new_questions_defr,"Mais malheureusement, nous avons oublié comment gérer les réserves de terre avec soin."
73448,de,1494,Hat für Sie die strikte Umsetzung der Masseneinwanderungsinitiative Priorität gegenüber dem Erhalt der bilateralen Verträge mit der EU?,FAVOR,75,be81cb707f7e,Foreign Policy,new_questions_defr,"Les traités bilatéraux constituent un élément important de notre économie qui fonctionne. L'initiative d'immigration a reflété la peur et l'indignation de la population en matière d'asile. Il est impératif d'agir plus rapidement, d'identifier systématiquement ceux qui ne respectent pas nos règles et d'autoriser le rassemblement des familles uniquement lorsqu'ils sont en danger physique et physique."
73469,de,1450,Soll die Einbürgerung von Ausländer/innen der dritten Generation erleichtert werden?,AGAINST,25,7db09463d689,Immigration,new_questions_defr,"L'intégration de la troisième génération d'étrangers ne doit pas être automatique, une bonne intégration doit rester une condition préalable."
73478,de,1473,Befürworten Sie ein generelles Werbeverbot für Alkohol und Tabak?,AGAINST,0,7db09463d689,Economy,new_questions_defr,Les gens libres peuvent décider librement ce qu'ils veulent consommer.
73494,de,1494,Hat für Sie die strikte Umsetzung der Masseneinwanderungsinitiative Priorität gegenüber dem Erhalt der bilateralen Verträge mit der EU?,AGAINST,0,7db09463d689,Foreign Policy,new_questions_defr,"Il ne s'agit pas de priorités, mais de trouver la meilleure solution pour la Suisse."
73531,de,1450,Soll die Einbürgerung von Ausländer/innen der dritten Generation erleichtert werden?,FAVOR,100,64f556231bf7,Immigration,new_questions_defr,Je trouve discriminatoire que des étrangers vivent ici aujourd'hui qui n'ont guère encore de lien avec le pays de leur nationalité.
73540,de,1483,"Eine Volksinitiative fordert, dass die Gesamtfläche der Bauzonen in der Schweiz auf dem heutigen Stand begrenzt wird. Befürworten Sie dieses Anliegen?",FAVOR,100,64f556231bf7,Infrastructure & Environment,new_questions_defr,Je suis d'accord avec l'initiative de délocalisation des Jeunes Verts.
73576,de,1437,"Befürworten Sie eine Anpassung der Sozialhilfe-Richtlinien, die Leistungskürzungen für Grossfamilien und junge Erwachsene vorsieht?",FAVOR,100,71ebf0c26f4c,Welfare,new_questions_defr,Les personnes qui travaillent ne peuvent en aucun cas gagner moins que des allocations sociales.
